indent,taxonID,rank,A id,A name,B id,B name,relation,other id,other name,note,reason,changed_props,unchanged
———————————,10517,genus,69080,A.Maxomys,69080,B.Maxomys,=,,,,scientificName,,
————————————,10518,species,69081,A.Maxomys surifer,69081,B.Maxomys surifer,=,,,,canonicalName,number_of_children,
—————————————,10519,subspecies,,,1880912,B.Maxomys surifer finis,,,,,,,
————————————,10520,species,69127,A.Maxomys whiteheadi,69127,B.Maxomys whiteheadi,=,,,,canonicalName,,tip
————————————,10521,species,332665,A.Maxomys bartelsii,332665,B.Maxomys bartelsii,=,,,,canonicalName,,tip
————————————,10522,species,472711,A.Maxomys hellwaldii,472711,B.Maxomys hellwaldii,=,,,,scientificName,,tip
————————————,10523,species,907925,A.Maxomys wattsi,907925,B.Maxomys wattsi,=,,,,scientificName,,tip
————————————,10524,species,907926,A.Maxomys musschenbroekii,907926,B.Maxomys musschenbroekii,=,,,,scientificName,,tip
————————————,10525,species,907927,A.Maxomys ochraceiventer,907927,B.Maxomys ochraceiventer,=,,,,scientificName,,tip
————————————,10526,species,907928,A.Maxomys rajah,907928,B.Maxomys rajah,=,,,,scientificName,,tip
————————————,10527,species,907929,A.Maxomys pagensis,907929,B.Maxomys pagensis,=,,,,scientificName,,tip
————————————,10528,species,1003209,A.Maxomys moi,1003209,B.Maxomys moi,=,,,,scientificName,,tip
————————————,10529,,1003856,A.unclassified Maxomys,1003856,B.unclassified Maxomys,=,,,,canonicalName,,subtree=
————————————,10539,species,1330377,A.Maxomys dollmani,1330377,B.Maxomys dollmani,=,,,,scientificName,,tip
————————————,10540,species,1330380,A.Maxomys hylomyoides,1330380,B.Maxomys hylomyoides,=,,,,scientificName,,tip
————————————,10541,species,1330381,A.Maxomys panglima,1330381,B.Maxomys panglima,=,,,,scientificName,,tip
————————————,10542,species,1330387,A.Maxomys tajuddinii,1330387,B.Maxomys tajuddinii,=,,,,scientificName,,tip
————————————,10543,species,1330389,A.Maxomys cf. hellwaldii JAE-2013,1330389,B.Maxomys cf. hellwaldii JAE-2013,=,,,,canonicalName,,tip
————————————,10544,species,1478023,A.Maxomys cf. hellwaldi KCR-2014,1478023,B.Maxomys cf. hellwaldi KCR-2014,=,,,,canonicalName,,tip
———————————,10545,genus,69082,A.Niviventer,69082,B.Niviventer,=,,,,canonicalName,number_of_children,
————————————,10546,species,69083,A.Niviventer cremoriventer,69083,B.Niviventer cremoriventer,=,,,,scientificName,,tip
————————————,10547,species,83757,A.Niviventer niviventer,83757,B.Niviventer niviventer,=,,,,canonicalName,,tip
————————————,10548,species,248811,A.Niviventer confucianus,248811,B.Niviventer confucianus,=,,,,canonicalName,number_of_children; scientificName,
—————————————,10549,subspecies,,,1925728,B.Niviventer confucianus mentosus,,,,,,,
—————————————,10550,subspecies,,,1925729,B.Niviventer confucianus chihliensis,,,,,,,
—————————————,10551,subspecies,,,1925730,B.Niviventer confucianus deqinensis,,,,,,,
—————————————,10552,subspecies,,,1925731,B.Niviventer confucianus naoniuensis,,,,,,,
—————————————,10553,subspecies,,,1925732,B.Niviventer confucianus sacer,,,,,,,
—————————————,10554,subspecies,,,1925733,B.Niviventer confucianus yajiangensis,,,,,,,
—————————————,10555,subspecies,,,1925734,B.Niviventer confucianus yushuensis,,,,,,,
————————————,10556,species,332666,A.Niviventer culturatus,332666,B.Niviventer culturatus,=,,,,scientificName,,tip
————————————,10557,species,349709,A.Niviventer excelsior,349709,B.Niviventer excelsior,=,,,,scientificName,,tip
————————————,10558,species,349710,A.Niviventer rapit,349710,B.Niviventer rapit,=,,,,scientificName,,tip
————————————,10559,species,357352,A.Niviventer coninga,357352,B.Niviventer coninga,=,,,,scientificName,,tip
————————————,10560,species,425030,A.Nivivneter brahma,1925727,B.Niviventer brahma,=,,,,,ncbi_id; canonicalName,tip
————————————,10561,species,425032,A.Niviventer andersoni,425032,B.Niviventer andersoni,=,,,,canonicalName,number_of_children,
—————————————,10562,subspecies,,,1925725,B.Niviventer andersoni ailaoshanensis,,,,,,,
—————————————,10563,subspecies,,,1925726,B.Niviventer andersoni pianmaensis,,,,,,,
————————————,10564,species,425033,A.Niviventer eha,425033,B.Niviventer eha,=,,,,canonicalName,number_of_children,
—————————————,10565,subspecies,,,1925735,B.Niviventer eha ninus,,,,,,,
————————————,10566,species,946209,A.Niviventer tenaster,946209,B.Niviventer tenaster,=,,,,scientificName,,tip
————————————,10567,species,979565,A.Niviventer huang,979565,B.Niviventer huang,=,,,,scientificName,,tip
————————————,10568,,1003211,A.unclassified Niviventer,1003211,B.unclassified Niviventer,=,,,,canonicalName,number_of_children,
—————————————,10569,species,858498,A.Niviventer sp. 1 MP-2010,858498,B.Niviventer sp. 1 MP-2010,=,,,,canonicalName,,tip
—————————————,10570,species,858499,A.Niviventer sp. 2 MP-2010,858499,B.Niviventer sp. 2 MP-2010,=,,,,canonicalName,,tip
—————————————,10571,species,1002001,A.Niviventer sp. LLL-2011,1002001,B.Niviventer sp. LLL-2011,=,,,,canonicalName,,tip
—————————————,10572,species,1003212,A.Niviventer sp. BM250-03,1003212,B.Niviventer sp. BM250-03,=,,,,canonicalName,,tip
—————————————,10573,species,1003213,A.Niviventer sp. BM248-03,1003213,B.Niviventer sp. BM248-03,=,,,,canonicalName,,tip
—————————————,10574,species,1003214,A.Niviventer sp. BOLD:AAD7937,1003214,B.Niviventer sp. BOLD:AAD7937,=,,,,canonicalName,,tip
—————————————,10575,species,1003215,A.Niviventer sp. ABBM166-05,1003215,B.Niviventer sp. ABBM166-05,=,,,,canonicalName,,tip
—————————————,10576,species,1003216,A.Niviventer sp. ABBM157-05,1003216,B.Niviventer sp. ABBM157-05,=,,,,canonicalName,,tip
—————————————,10577,species,1003218,A.Niviventer sp. BOLD:AAA2719,1003218,B.Niviventer sp. BOLD:AAA2719,=,,,,canonicalName,,tip
—————————————,10578,species,1003219,A.Niviventer sp. ABBM177-05,1003219,B.Niviventer sp. ABBM177-05,=,,,,canonicalName,,tip
—————————————,10579,species,1003220,A.Niviventer sp. BOLD:AAA2718,1003220,B.Niviventer sp. BOLD:AAA2718,=,,,,canonicalName,,
——————————————,10580,species,1003225,A.Niviventer cf. confucianus BOLD:AAA2718,,,particle-set<=,1003220,B.Niviventer sp. BOLD:AAA2718,lump,synonym+canonicalName+synonym,,
—————————————,10581,species,1003221,A.Niviventer sp. BOLD:AAE2315,1003221,B.Niviventer sp. BOLD:AAE2315,=,,,,canonicalName,,
——————————————,10582,species,1003230,A.Rattus sp. BOLD:AAE2315,,,particle-set<=,1003221,B.Niviventer sp. BOLD:AAE2315,lump,synonym+canonicalName+synonym,,
—————————————,10583,species,1494610,A.Niviventer sp. AEB-2014,1494610,B.Niviventer sp. AEB-2014,=,,,,canonicalName,,tip
—————————————,10584,species,,,1003217,B.Niviventer sp. BOLD:AAB2209,particle-set<=,924714,A.Rodentia sp. BOLD:AAB2209,split,synonym+canonicalName+synonym,,
—————————————,10585,species,,,1003222,B.Niviventer sp. BOLD:AAA8157,particle-set<=,924710,A.Rodentia sp. BOLD:AAA8157,split,synonym+canonicalName+synonym,,
—————————————,10586,species,,,1439716,B.Niviventer sp. 1 LL-2013,,,,,,,
—————————————,10587,species,,,1488248,B.Niviventer sp. LL-2014a,,,,,,,
—————————————,10588,species,,,1571109,B.Niviventer sp.,,,,,,,
—————————————,10589,species,,,1772167,B.Niviventer sp. 1 DG-2015,,,,,,,
—————————————,10590,species,,,1926540,B.Niviventer sp. 3 BZ-2016,,,,,,,
—————————————,10591,species,,,1926541,B.Niviventer sp. 4 BZ-2016,,,,,,,
—————————————,10592,species,,,1926542,B.Niviventer sp. 5 BZ-2016,,,,,,,
—————————————,10593,species,,,2026214,B.Niviventer sp. 1 DG-2017,,,,,,,
————————————,10594,species,1003224,A.Niviventer cf. confucianus ABRVN168-06,1003224,B.Niviventer cf. confucianus ABRVN168-06,=,,,,canonicalName,,tip
————————————,10595,species,1383893,A.Niviventer hinpoon,1383893,B.Niviventer hinpoon,=,,,,scientificName,,tip
————————————,10596,species,,,83774,B.Niviventer fulvescens,,,,,,,
—————————————,10597,species,83774,A.Niviventer fulvescens,,,lump,83774,B.Niviventer fulvescens,loss of resolution,scientificName,,
—————————————,10598,species,681845,A.Niviventer bukit,,,lump,83774,B.Niviventer fulvescens,loss of resolution,,,
————————————,10599,species,,,1003225,B.Niviventer cf. confucianus BOLD:AAA2718,particle-set<=,1003220,A.Niviventer sp. BOLD:AAA2718,split,synonym+canonicalName+synonym,,
————————————,10600,species,,,1925736,B.Niviventer lotipes,,,,,,,
————————————,10601,species,,,2716765,B.Niviventer lepturus,,,,,,,
———————————,10602,genus,71161,A.Hybomys,71161,B.Hybomys,=,,,,scientificName,number_of_children,
————————————,10603,species,71162,A.Hybomys univittatus,71162,B.Hybomys univittatus,=,,,,scientificName,,tip
————————————,10604,species,410827,A.Hybomys lunaris,410827,B.Hybomys lunaris,=,,,,canonicalName,,tip
————————————,10605,species,,,2107260,B.Hybomys badius,,,,,,,
————————————,10606,species,,,2107261,B.Hybomys eisentrauti,,,,,,,
————————————,10607,species,,,2107262,B.Hybomys planifrons,,,,,,,
————————————,10608,species,,,2107263,B.Hybomys rufocanus,,,,,,,
————————————,10609,species,,,2107264,B.Hybomys trivirgatus,,,,,,,
———————————,10610,genus,71172,A.Dasymys,71172,B.Dasymys,=,,,,canonicalName,number_of_children,
————————————,10611,species,71173,A.Dasymys incomtus,71173,B.Dasymys incomtus,=,,,,canonicalName,,tip
————————————,10612,species,121564,A.Dasymys rufulus,121564,B.Dasymys rufulus,=,,,,canonicalName,,tip
————————————,10613,,,,2640544,B.unclassified Dasymys,,,,,,,
—————————————,10614,species,,,1751532,B.Dasymys sp.,,,,,,,
———————————,10615,genus,73108,A.Tokudaia,73108,B.Tokudaia,=,,,,canonicalName,,
————————————,10616,species,73109,A.Tokudaia osimensis,,,,,,,,,
————————————,10618,species,742503,A.Tokudaia muenninki,742503,B.Tokudaia muenninki,=,,,,scientificName,,tip
————————————,10619,species,742508,A.Tokudaia tokunoshimensis,742508,B.Tokudaia tokunoshimensis,=,,,,scientificName,,tip
————————————,10620,species,,,73109,B.Tokudaia osimensis,,,,,,,
———————————,10621,genus,81934,A.Leggadina,81934,B.Leggadina,=,,,,canonicalName,,
————————————,10622,species,81935,A.Leggadina forresti,81935,B.Leggadina forresti,=,,,,canonicalName,,tip
————————————,10623,species,81936,A.Leggadina lakedownensis,81936,B.Leggadina lakedownensis,=,,,,canonicalName,,tip
———————————,10624,genus,83758,A.Berylmys,83758,B.Berylmys,=,,,,canonicalName,,
————————————,10625,species,83759,A.Berylmys bowersi,83759,B.Berylmys bowersi,=,,,,scientificName,,tip
————————————,10626,species,595394,A.Berylmys berdmorei,595394,B.Berylmys berdmorei,=,,,,scientificName,,tip
————————————,10627,species,,,1520771,B.Berylmys manipulus,,,,,,,
————————————,10628,,,,2640464,B.unclassified Berylmys,particle-set<=,83758,A.Berylmys,split,monotypic,,
———————————,10631,genus,83760,A.Sundamys,,,,,,,,,
————————————,10632,species,83761,A.Sundamys muelleri,83761,B.Sundamys muelleri,=,,,,canonicalName,,tip
